x,y,Texture,PH,CEC,Nitrogen,Carbon,Temp,Rainfall,Slope,DEM,NDVI,LULC,LST,Suitability
37.15219807,0.235319814,3,4,3,4,3,4,2,4,3,3,2,3,3
37.08380102,0.180730419,2,4,3,4,3,4,3,4,3,3,2,3,3
37.09183997,0.182594002,3,4,3,4,3,4,3,4,3,3,4,3,4
37.07084721,0.11534855,4,3,4,4,4,4,3,4,3,3,4,3,4
37.01790194,0.220718103,2,1,4,4,4,4,3,4,4,3,4,3,3
37.01245678,0.218232552,2,1,4,4,4,4,3,4,4,3,2,3,3
37.01592411,0.135286399,2,3,4,4,4,4,3,4,4,2,3,2,3
37.11304352,0.119805413,4,3,4,4,4,4,2,4,3,3,3,3,4
37.03865876,0.105956237,2,3,4,4,4,4,3,4,3,3,4,3,4
37.11121979,0.235875446,2,1,4,4,3,4,2,2,2,3,4,4,2
37.01299123,0.118156678,2,3,4,4,4,4,3,4,4,3,4,2,4
37.04140924,0.124794802,2,3,4,4,4,4,3,4,3,3,4,3,4
37.01963715,0.104256609,2,3,4,4,4,4,3,4,3,3,3,3,3
37.16481989,0.145763766,2,3,4,4,3,4,2,2,2,3,4,4,2
37.09863427,0.197640693,3,4,3,4,3,4,3,4,2,3,2,4,3
37.16599212,0.112912011,4,3,4,4,4,4,2,3,2,3,4,4,4
37.0310749,0.267020041,2,4,4,3,3,4,3,4,3,3,4,3,3
36.98712545,0.230021934,3,1,4,4,4,4,3,4,4,3,2,3,3
37.0384923,0.107613229,2,3,4,4,4,4,3,4,3,3,3,3,3
37.05662602,0.208106755,2,4,4,3,3,4,3,4,3,2,4,2,3
37.03440669,0.211372983,2,1,4,3,3,4,3,4,4,2,4,2,2
37.0809519,0.219460769,3,4,3,4,3,4,2,3,3,3,4,3,3
37.09973717,0.164600537,2,3,4,4,3,4,3,3,2,3,2,4,2
36.99928378,0.234661199,2,1,4,4,4,4,3,4,4,3,4,3,3
37.08555971,0.269342379,2,4,4,3,3,3,4,4,3,3,4,4,4
37.10059343,0.109909076,4,3,4,4,4,4,2,4,3,3,3,3,4
37.15480411,0.149186908,2,3,4,4,3,4,3,4,3,3,4,4,4
37.03998445,0.21774384,2,4,4,3,3,4,3,4,3,2,4,2,3
37.16682112,0.1457604,2,3,4,4,3,4,2,2,2,3,4,4,2
37.02723129,0.19719018,2,1,4,4,4,4,3,3,3,3,4,2,2
37.05696717,0.227854021,2,4,4,4,3,4,3,4,3,2,4,2,3
37.1561175,0.257158635,3,4,3,4,3,3,4,3,3,2,4,3,3
37.12958527,0.188795131,2,1,4,4,3,4,3,4,2,3,2,4,2
37.02210021,0.152112276,3,1,4,3,4,4,3,4,4,3,3,2,3
37.14811119,0.208213128,2,1,4,4,3,4,2,3,2,3,4,4,2
36.99714008,0.189449289,3,1,4,4,4,4,3,4,4,3,4,3,4
37.04018182,0.214177366,2,4,4,3,3,4,3,3,3,3,4,2,3
37.1655484,0.140092533,2,3,4,4,4,4,2,4,2,3,4,4,3
37.13101379,0.119038772,4,3,4,4,4,4,2,3,3,3,3,3,3
37.01663866,0.118324699,2,3,4,4,4,4,3,3,4,3,4,2,3
37.12494723,0.250736499,2,1,4,4,3,4,4,4,3,3,4,3,3
36.99346269,0.220813203,3,1,4,4,4,4,3,3,4,3,2,3,3
37.14592125,0.194308597,2,1,4,4,3,4,3,4,2,3,4,4,3
37.07194635,0.119274024,4,3,4,4,4,4,3,4,3,3,4,3,4
37.05153214,0.11347648,2,3,4,4,4,4,3,4,3,3,3,3,3
37.07825364,0.254429554,2,4,4,3,3,4,4,3,3,3,4,3,3
37.03779514,0.118305945,2,3,4,4,4,4,3,3,4,3,2,3,3
37.12312713,0.235955988,2,1,4,4,3,4,2,4,3,3,4,3,2
37.14947312,0.167406118,2,1,4,4,3,4,3,3,3,3,4,4,3
37.05349583,0.122800655,2,1,4,4,4,4,3,4,3,2,3,3,2
37.0385176,0.182194528,2,1,4,4,4,4,3,3,3,3,4,3,3
37.05469627,0.252825428,2,1,4,4,3,4,4,4,3,3,4,3,3
36.99037636,0.167745606,2,3,4,4,4,4,3,4,4,3,4,3,4
37.16185588,0.181078855,2,1,4,4,3,4,3,4,2,3,4,4,3
37.02642982,0.232030461,2,4,4,3,3,4,3,4,4,3,4,3,4
37.07658803,0.260502142,2,4,4,3,3,4,4,4,3,3,4,3,4
37.07121848,0.192366126,2,1,4,3,3,4,3,4,3,3,4,3,2
37.15109516,0.137177068,4,3,4,4,4,4,3,4,3,3,4,4,4
37.09008849,0.102418874,4,3,4,4,4,4,2,4,3,3,4,3,4
37.05320545,0.246651384,2,4,4,4,3,4,4,4,4,3,4,3,4
37.14761338,0.21196221,2,1,4,4,3,4,2,2,2,3,4,4,2
37.00333326,0.18096281,3,1,4,4,4,4,3,4,4,3,4,3,4
37.15272694,0.254885994,3,4,3,4,3,3,4,4,3,3,4,3,4
36.99575341,0.118272626,3,1,4,3,4,4,3,4,3,3,4,2,3
37.14182537,0.234299459,2,1,4,4,3,4,2,2,2,3,4,3,1
37.01125289,0.20936117,3,1,4,4,4,4,3,4,4,3,4,3,4
37.11438831,0.11298002,4,3,4,4,4,4,2,4,3,4,3,3,4
37.11165774,0.191466661,2,3,4,4,3,4,3,2,2,3,2,4,2
37.04519761,0.274349687,2,4,4,3,3,3,4,4,3,2,4,3,3
37.12714452,0.281387602,2,1,4,4,3,3,4,3,3,3,4,3,2
36.99614093,0.271637248,2,4,4,3,3,4,3,3,4,3,4,3,3
37.04900211,0.283012473,2,4,4,3,3,3,3,4,3,3,2,3,2
37.08140964,0.276963722,2,4,4,3,3,3,4,4,3,3,4,3,3
37.02007245,0.278100711,2,4,4,3,3,3,3,4,4,3,2,3,3
37.03940229,0.27941668,2,4,4,3,3,3,3,4,3,3,4,3,3
37.07068155,0.274543034,2,4,4,3,3,3,4,4,3,3,4,3,3
37.01800488,0.279793193,2,4,4,3,3,3,3,4,4,3,4,3,3
37.16453788,0.273448978,2,4,4,3,3,3,2,3,3,3,4,3,2
37.00682515,0.280674071,2,4,4,3,3,3,3,4,4,2,4,3,3
37.08021332,0.272815614,2,4,4,3,3,3,4,4,3,3,4,3,3
37.01124446,0.278514223,2,4,4,3,3,3,3,3,4,3,4,3,3
37.05969571,0.274298904,2,1,4,4,3,3,4,4,3,3,4,3,3
37.09424263,0.280052624,3,4,3,4,3,3,4,2,2,3,4,4,3
37.03572038,0.286215062,2,4,4,3,3,3,3,3,3,3,4,3,3
37.06678686,0.287244947,2,4,4,3,3,3,3,3,3,3,4,3,3
37.27022282,0.230916606,2,3,4,4,3,3,2,4,3,3,4,4,3
37.20110059,0.1446519,2,3,4,4,3,4,3,4,2,3,3,3,3
37.19865297,0.105805577,4,3,4,4,4,4,2,3,2,3,1,4,3
37.27617766,0.245573309,2,3,4,4,3,3,3,4,3,3,4,3,3
37.25446109,0.151676227,2,3,4,4,4,4,3,4,2,3,4,4,4
37.20113643,0.12545902,2,3,4,4,4,4,3,4,2,3,3,3,3
37.29757517,0.16951766,2,3,4,4,4,4,3,3,2,3,3,4,3
37.17642819,0.196069128,2,3,4,4,3,4,3,3,3,3,4,4,3
37.22938603,0.262007157,2,3,4,4,3,3,3,3,2,3,4,4,3
37.32454132,0.202627599,2,3,4,4,3,3,2,3,2,3,4,4,2
37.19082081,0.234396465,2,4,4,3,3,3,1,4,3,2,4,3,2
37.27263129,0.161077646,2,3,4,4,3,4,3,4,2,3,4,4,3
37.27255371,0.159954064,2,3,4,4,3,4,3,4,2,3,4,4,3
37.3372542,0.212466684,2,3,4,4,3,3,2,3,3,3,2,3,2
37.17604785,0.224037446,2,1,4,4,3,4,1,4,3,3,4,3,2
37.27448182,0.204604721,2,3,4,4,3,3,2,4,2,3,2,4,2
37.23775271,0.197573041,2,3,4,4,3,3,3,3,2,3,4,3,2
37.31864607,0.196420123,2,3,4,4,4,3,3,3,2,3,2,4,2
37.22017225,0.226421271,2,3,4,4,3,3,2,4,2,3,4,4,3
37.16983344,0.249211965,2,1,3,4,3,3,2,4,3,3,4,3,2
37.20526308,0.108333893,4,3,4,4,4,4,3,3,2,3,3,4,4
37.27972081,0.140996851,2,3,4,4,4,4,3,3,2,3,4,4,3
37.233483,0.23600382,2,3,4,4,3,3,2,4,3,3,4,4,3
37.190556,0.165704635,2,1,4,4,3,4,3,4,2,3,4,4,3
37.252993,0.166549178,2,3,4,4,3,4,3,4,2,2,4,4,3
37.1693082,0.151108398,2,3,4,4,3,4,2,3,2,3,4,4,3
37.21292564,0.200698601,2,3,4,4,3,3,2,4,2,2,4,4,2
37.23963787,0.168964167,2,3,4,4,3,4,3,4,2,3,4,3,3
37.25127158,0.167290822,2,3,4,4,3,4,3,4,2,3,4,3,3
37.2098933,0.257441343,2,3,4,4,3,3,3,2,2,3,4,4,2
37.24673197,0.110899435,2,3,4,4,4,4,3,3,2,3,4,4,3
37.2116455,0.222857111,2,3,4,4,3,3,2,4,2,3,4,4,3
37.25370367,0.168902493,2,3,4,4,3,4,3,3,2,3,4,3,3
37.18904991,0.239690997,2,4,4,3,3,3,1,4,3,2,4,3,2
37.27305466,0.141087802,2,3,4,4,4,4,3,4,2,3,4,4,4
37.18516074,0.268883598,2,4,4,3,3,3,2,4,3,3,4,3,3
37.24320359,0.257979817,2,3,4,4,3,3,3,4,3,3,4,3,3
37.24204494,0.242947163,2,3,4,4,3,3,3,3,2,3,4,4,3
37.3285837,0.212677703,2,3,4,4,3,3,2,4,2,3,4,4,3
37.24666808,0.16585583,2,3,4,4,4,4,3,4,2,3,4,3,3
37.33801934,0.254838505,2,3,4,4,3,3,3,4,3,3,4,3,3
37.17543779,0.233517251,2,1,4,4,3,4,1,4,3,2,4,3,2
37.2757601,0.256842825,2,3,4,4,3,3,3,4,3,3,4,3,3
37.26882827,0.146724562,2,3,4,4,4,4,3,4,2,3,4,4,4
37.24004474,0.213119001,2,3,4,4,3,3,2,2,2,3,4,3,2
37.23323652,0.221319464,2,3,4,4,3,3,2,4,2,3,4,4,3
37.29191519,0.20829997,2,3,4,4,4,3,2,4,2,3,4,4,3
37.23293535,0.18499958,2,3,4,4,3,3,3,3,2,3,4,3,2
37.21181131,0.241693879,2,3,4,4,3,3,3,3,2,3,4,4,3
37.24011047,0.182625325,2,3,4,4,3,3,3,2,2,3,4,3,2
37.23443395,0.226479531,2,3,4,4,3,3,2,4,3,3,4,4,3
37.33150659,0.220156592,2,3,4,4,3,3,2,3,3,3,2,4,2
37.17715122,0.145253819,2,3,4,4,3,4,2,3,2,3,4,4,3
37.20986622,0.126491768,2,3,4,4,4,4,3,4,2,3,3,3,3
37.21247164,0.147841643,2,3,4,4,4,4,3,4,2,3,3,3,3
37.2644483,0.12789486,2,3,4,4,4,4,3,4,2,3,4,4,4
37.34936853,0.251624069,2,3,4,4,3,3,3,3,4,3,4,3,3
37.24569792,0.135300321,2,3,4,4,4,4,3,3,2,3,2,4,3
37.29370966,0.264891522,2,3,4,4,4,3,3,4,3,3,4,3,3
37.27735724,0.224145739,2,3,4,4,3,3,2,4,2,3,4,4,3
37.25025814,0.206251136,2,3,4,4,3,3,2,4,2,3,2,4,2
37.17598236,0.158150461,2,3,4,4,3,4,2,2,2,3,4,4,2
37.23391091,0.209980002,2,3,4,4,3,3,2,3,2,3,2,3,1
37.16992213,0.129280512,3,1,4,3,4,4,2,2,2,3,4,4,2
37.26744957,0.125632604,2,3,4,4,4,4,3,2,2,3,2,4,2
37.18771341,0.222787313,2,4,4,3,3,3,1,3,3,3,2,3,1
37.26894723,0.234712893,2,3,4,4,3,3,2,4,3,3,4,3,3
37.28671351,0.199204463,2,3,4,4,4,3,3,3,2,3,3,4,3
37.30152413,0.267216879,2,3,4,4,4,3,3,4,3,3,4,3,3
37.27890389,0.244736621,2,3,4,4,3,3,3,3,3,3,4,3,3
37.24146545,0.255178019,2,3,4,4,3,3,3,4,3,3,4,3,3
37.18139656,0.238268235,2,4,4,3,3,4,1,4,3,3,4,3,3
37.18024844,0.244157424,2,4,4,3,3,4,2,4,3,3,4,3,3
37.24213606,0.259558054,2,3,4,4,3,3,3,4,3,3,4,3,3
37.26503482,0.187604309,2,3,4,4,3,3,3,3,2,2,4,3,2
37.22199333,0.120847176,2,3,4,4,4,4,3,4,2,3,3,3,3
37.25832053,0.262226932,2,3,4,4,3,3,3,4,3,3,4,3,3
37.31483993,0.258318692,2,3,4,4,4,3,3,4,3,3,4,3,3
37.26613171,0.168197753,2,3,4,4,3,4,3,4,2,3,4,3,3
37.23148472,0.166934044,2,3,4,4,3,4,3,3,2,3,4,3,3
37.17124936,0.164795621,2,3,4,4,3,4,3,3,2,3,4,4,3
37.18937996,0.167778683,2,1,4,4,3,4,3,4,2,3,4,4,3
37.25871819,0.13009805,2,3,4,4,4,4,3,4,2,3,2,4,3
37.24422616,0.214375083,2,3,4,4,3,3,2,4,2,3,4,4,3
37.19938042,0.147887709,2,1,4,4,3,4,2,3,2,3,4,3,2
37.26667304,0.244342299,2,3,4,4,3,3,3,4,3,3,4,3,3
37.21769814,0.222689805,2,3,4,4,3,3,2,3,2,3,4,4,2
37.17555553,0.215631478,2,1,4,4,3,4,1,4,3,3,4,3,2
37.22940155,0.125251152,2,3,4,4,4,4,3,4,2,3,3,3,3
37.26589969,0.14639731,2,3,4,4,4,4,3,4,2,3,4,4,4
37.34079514,0.24050693,2,1,4,4,3,3,3,3,4,3,4,3,2
37.29212819,0.20113572,2,3,4,4,4,3,2,3,2,3,2,4,2
37.32932138,0.222758103,2,3,4,4,3,3,2,1,3,3,2,4,1
37.18991407,0.166588086,2,1,4,4,3,4,3,4,2,3,4,4,3
37.2401064,0.239516918,2,3,4,4,3,3,2,3,2,3,4,4,2
37.33352239,0.185532912,2,1,4,3,3,4,3,4,2,3,4,4,2
37.24201361,0.280853527,2,3,4,4,3,3,3,3,2,2,4,3,2
37.24437967,0.28077357,2,3,4,4,3,3,3,3,2,3,4,3,2
37.29427757,0.271098867,2,3,4,4,3,3,3,3,3,3,4,3,3
37.19340017,0.277086355,2,4,4,3,3,3,2,3,3,3,2,3,2
37.30448998,0.278098152,2,3,4,4,4,3,3,4,3,3,4,3,3
37.30415548,0.280019585,2,3,4,4,4,3,3,4,3,3,4,3,3
37.30694742,0.283710807,2,3,4,4,4,2,3,4,3,3,4,4,3
37.31362733,0.272165054,2,3,4,4,4,3,3,4,3,3,4,3,3
37.30328003,0.276071006,2,3,4,4,4,3,3,4,3,3,4,3,3
37.29726178,0.277743205,2,3,4,4,4,3,3,4,3,3,4,4,4
37.17009551,0.271442448,2,4,4,3,3,3,2,4,3,3,4,3,3
37.27871424,0.286982848,2,3,4,4,3,3,3,2,3,3,2,4,2
37.35667164,0.241372466,2,3,4,4,4,3,3,3,4,3,4,3,3
37.35532688,0.221876127,2,1,4,4,4,3,2,3,4,3,4,3,2
37.35389456,0.242282225,2,3,4,4,4,3,3,4,4,3,4,3,4
37.36966135,0.278268286,2,1,4,4,3,2,2,3,4,3,4,2,1
37.35410081,0.282895474,2,1,4,4,3,2,3,3,4,3,4,2,2
37.35581562,0.271935722,2,1,4,4,3,3,3,2,4,3,4,3,2
37.38672388,0.286704833,2,1,4,4,3,2,2,2,4,3,4,2,1
36.3120972,0.379618014,3,1,4,4,4,2,4,3,2,3,1,3,1
36.31630734,0.320167732,2,1,4,2,2,3,4,4,2,3,4,4,2
36.34007958,0.317771572,3,1,4,4,4,3,4,3,2,3,4,4,3
36.28351928,0.34249044,2,3,4,2,2,3,4,3,3,3,3,3,2
36.3240336,0.31036449,2,1,4,2,2,3,4,4,2,3,4,4,2
36.3911943,0.381869512,3,1,4,4,4,3,4,4,3,3,3,3,3
36.34770279,0.384645069,3,1,4,4,4,2,4,4,2,3,3,3,2
36.26746613,0.425942316,3,1,4,4,4,2,4,1,2,3,4,4,2
36.33259714,0.30273112,2,1,3,4,4,3,4,4,2,3,3,4,2
36.31643492,0.438235692,3,1,4,4,4,2,4,4,2,3,3,3,2
36.28078213,0.332327289,2,1,4,2,2,3,4,4,3,3,3,3,2
36.36668037,0.369718684,3,1,4,4,4,2,4,4,2,3,2,4,2
36.38504452,0.417086151,4,3,2,4,4,2,4,4,2,3,3,3,3
36.32511531,0.399696236,3,1,4,4,4,2,4,3,2,3,3,3,2
36.37917061,0.419467951,4,3,2,4,4,2,4,4,2,1,1,3,1
36.34689668,0.337003751,3,1,4,4,4,3,4,4,2,3,2,4,3
36.30697714,0.395897825,3,1,4,4,4,2,4,3,2,2,3,4,2
36.34257494,0.315569845,3,1,4,4,4,3,4,4,2,3,4,4,3
36.30273841,0.315456979,2,1,4,2,2,3,4,4,3,3,3,3,1
36.38650739,0.326813165,3,1,4,4,4,3,3,4,3,3,3,3,3
36.26296428,0.379923511,2,3,3,4,4,2,4,2,3,3,4,3,2
36.2557929,0.30856801,2,3,3,4,4,3,4,3,2,3,1,3,2
36.26512142,0.435251727,3,1,4,4,4,2,4,3,2,3,4,4,3
36.39308755,0.443930606,4,3,2,4,4,2,3,4,2,2,3,3,2
36.2997187,0.303430774,2,1,4,2,2,3,4,4,3,3,3,3,1
36.4280731,0.325776313,3,1,4,4,4,3,4,4,3,3,4,3,3
36.27281125,0.443028092,3,1,4,4,4,2,4,4,2,3,3,4,3
36.2591603,0.321602865,2,3,3,4,4,3,4,4,2,3,3,3,3
36.40756244,0.354306268,3,1,4,4,4,3,4,4,3,3,4,3,3
36.405122,0.359204914,3,1,4,4,4,3,4,2,3,3,4,3,3
36.38111456,0.438270864,4,3,2,4,4,2,4,4,2,2,1,3,2
36.30428454,0.358746229,2,1,4,4,4,2,4,3,2,3,2,4,2
36.24853396,0.412516764,2,2,4,3,1,2,4,2,4,3,4,4,2
36.34863468,0.412242459,3,1,4,4,4,2,4,4,2,2,3,3,2
36.38582195,0.320074091,3,1,4,4,4,3,3,4,3,3,3,3,3
36.27225653,0.420768071,3,1,4,4,4,2,4,4,2,4,3,4,3
36.36018107,0.369429383,3,1,4,4,4,2,4,4,2,3,2,4,2
36.38633303,0.353584572,3,1,4,4,4,3,3,4,3,3,3,3,3
36.38955319,0.394995719,3,1,4,4,4,2,4,4,2,3,3,3,2
36.42659528,0.331527372,3,1,4,4,4,3,4,4,3,3,4,3,3
36.28995357,0.330022347,2,1,4,2,2,3,4,4,3,3,3,3,1
36.39810402,0.374686583,3,1,4,4,4,3,4,3,3,3,3,3,3
36.36269839,0.337107668,3,1,4,4,4,3,3,4,2,3,3,4,3
36.39336962,0.436739726,4,3,2,4,4,2,4,4,2,3,3,3,3
36.25700529,0.400411801,2,3,3,4,4,2,4,3,3,3,4,4,3
36.3958359,0.419239774,4,3,2,4,4,2,4,4,2,3,3,3,3
36.4091714,0.436030115,4,3,2,4,4,2,4,4,2,3,3,3,3
36.42414777,0.382668141,3,1,4,4,4,3,4,4,3,3,3,3,3
36.37933242,0.320905002,3,1,4,4,4,3,3,4,3,3,3,3,3
36.27419608,0.299070711,2,1,4,2,2,3,4,4,3,3,3,3,1
36.36805904,0.362053385,3,1,4,4,4,3,4,4,2,3,2,4,3
36.30843111,0.397783191,3,1,4,4,4,2,4,3,2,3,3,4,2
36.33877545,0.295241497,2,3,3,4,4,3,4,3,2,3,3,4,3
36.35838658,0.307076667,3,1,4,4,4,3,4,4,2,3,3,4,3
36.41580855,0.290421735,3,1,4,4,4,4,4,4,3,3,3,3,3
36.29925215,0.396788196,3,1,4,4,4,2,4,3,2,3,3,4,2
36.35979476,0.4113463,3,1,4,4,4,2,4,3,2,3,3,3,2
36.41005134,0.322317668,3,1,4,4,4,3,4,4,3,2,3,3,3
36.40335228,0.413768535,4,3,2,4,4,2,4,4,2,3,3,3,3
36.36100229,0.391635515,3,1,4,4,4,2,4,3,2,3,3,3,2
36.27275061,0.362814758,2,3,3,4,4,2,4,4,3,3,3,3,3
36.31715934,0.362845459,3,1,4,4,4,2,4,4,2,3,3,4,3
36.28902426,0.334668573,2,1,4,2,2,3,4,4,3,3,3,3,1
36.39615254,0.439494574,4,3,2,4,4,2,4,4,2,3,3,3,3
36.33743739,0.387111946,3,1,4,4,4,2,4,4,2,3,3,3,2
36.27673499,0.31847284,2,1,4,2,2,3,4,4,3,3,2,3,1
36.26178065,0.388078926,2,3,3,4,4,2,4,1,3,3,4,3,2
36.35862405,0.38331741,3,1,4,4,4,2,4,4,2,3,4,3,3
36.41165155,0.383467435,3,1,4,4,4,3,4,4,3,3,3,3,3
36.34565314,0.400389185,3,1,4,4,4,2,4,4,2,3,3,3,2
36.41740644,0.342329426,3,1,4,4,4,3,4,4,3,3,3,3,3
36.34832856,0.397150445,3,1,4,4,4,2,4,4,2,3,3,3,2
36.28523273,0.413872596,3,1,4,4,4,2,4,2,2,3,3,3,2
36.30414854,0.396354698,3,1,4,4,4,2,4,3,2,3,3,4,2
36.31035428,0.363875695,3,1,4,4,4,2,4,2,2,3,3,4,2
36.29568347,0.380934177,3,1,4,4,4,2,4,4,3,3,3,3,3
36.36182559,0.346055901,3,1,4,4,4,3,3,4,2,3,3,4,3
36.42886209,0.439469681,4,3,2,4,4,2,4,4,3,3,3,3,3
36.42163004,0.342723108,3,1,4,4,4,3,4,4,3,3,3,3,3
36.35313384,0.418330454,3,1,4,4,4,2,4,4,2,3,1,3,2
36.28596905,0.30656181,2,1,4,2,2,3,4,4,3,3,3,3,1
36.31831452,0.406119993,3,1,4,4,4,2,4,4,2,3,1,3,2
36.35788424,0.366405445,3,1,4,4,4,2,4,3,2,3,2,4,2
36.27590869,0.427858106,3,1,4,4,4,2,4,4,2,3,3,4,3
36.31496542,0.413759819,3,1,4,4,4,2,4,4,2,3,3,3,2
36.35236508,0.387497644,3,1,4,4,4,2,4,3,2,3,3,3,2
36.40839089,0.377221663,3,1,4,4,4,3,4,4,3,3,3,3,3
36.34409639,0.361679606,3,1,4,4,4,2,4,4,2,3,2,4,2
36.31008402,0.401266225,3,1,4,4,4,2,4,4,2,3,3,3,2
36.3597669,0.291793023,3,1,4,4,4,3,4,4,2,3,3,4,3
36.38949452,0.347971188,3,1,4,4,4,3,3,4,3,3,3,3,3
36.30566073,0.383183048,3,1,4,4,4,2,4,4,2,3,3,3,2
36.39730355,0.412811697,4,3,2,4,4,2,4,4,2,3,3,3,3
36.33728111,0.391196829,3,1,4,4,4,2,4,4,2,3,3,3,2
36.27804953,0.364002124,2,3,3,4,4,2,4,4,3,3,3,3,3
36.38022017,0.363504041,3,1,4,4,4,3,4,4,3,3,2,4,3
36.32776834,0.359007582,3,1,4,4,4,2,4,4,2,4,2,4,3
36.26510641,0.395990538,2,3,3,4,4,2,4,2,2,3,4,4,2
36.38374725,0.4381779,4,3,2,4,4,2,4,4,2,3,3,3,3
36.42661841,0.354129311,3,1,4,4,4,3,4,4,3,3,3,3,3
36.3246821,0.319417404,2,1,4,2,2,3,4,4,2,3,2,4,3
36.354371,0.432460737,3,1,4,4,4,2,4,4,2,3,3,3,2
36.37088106,0.359515924,3,1,4,4,4,3,3,4,2,3,2,4,2
36.35396005,0.4380846,3,1,4,4,4,2,4,3,2,3,3,3,2
36.42914457,0.423962302,4,3,2,4,4,2,4,3,3,3,3,3,3
36.32710745,0.401672735,3,1,4,4,4,2,4,4,2,3,3,3,2
36.3918286,0.425710044,4,3,2,4,4,2,4,4,2,3,3,3,3
36.38867484,0.414810113,4,3,2,4,4,2,4,4,2,3,3,3,3
36.29634429,0.375062937,3,1,4,4,4,2,4,4,3,3,1,3,2
36.26851603,0.450814284,3,1,4,4,4,2,4,3,2,3,3,4,2
36.30939068,0.397407332,3,1,4,4,4,2,4,3,2,3,2,4,2
36.35034126,0.287707163,3,1,4,4,4,3,4,4,2,3,3,4,3
36.28366551,0.416136097,3,1,4,4,4,2,4,4,2,3,3,4,3
36.28840662,0.430578693,3,1,4,4,4,2,4,4,2,3,3,4,3
36.29118755,0.396411601,3,1,4,4,4,2,4,4,2,3,3,3,2
36.42152686,0.443872303,4,3,2,4,4,2,4,4,3,3,3,3,3
36.32300826,0.41670373,3,1,4,4,4,2,4,4,2,3,1,3,2
36.28812623,0.341356649,2,1,4,2,2,3,4,4,3,3,3,3,1
36.40338617,0.305727618,3,1,4,4,4,3,4,4,2,3,3,3,3
36.35836575,0.367464231,3,1,4,4,4,2,4,4,2,4,2,4,3
36.26550322,0.295493293,2,1,4,2,2,3,4,4,3,4,3,3,2
36.25737277,0.402950492,2,3,3,4,4,2,4,4,3,3,4,4,3
36.39771162,0.29092142,3,1,4,4,4,4,3,4,2,3,3,3,3
36.39904811,0.309503618,3,1,4,4,4,3,3,4,2,3,2,3,2
36.40760614,0.349994212,3,1,4,4,4,3,4,3,3,3,3,3,3
36.411566,0.400935013,4,3,2,4,4,2,4,4,2,3,1,3,2
36.28640602,0.44248038,3,1,4,4,4,2,4,3,2,3,3,3,2
36.30219851,0.374497329,3,1,4,4,4,2,4,3,2,3,3,3,2
36.37129029,0.445666021,3,1,2,4,4,2,3,4,3,3,3,3,2
36.32557866,0.456353765,3,1,4,4,4,2,4,4,2,2,3,3,2
36.35274008,0.460065155,3,1,4,4,4,2,4,4,2,3,3,3,2
36.3264042,0.459534881,3,1,4,4,4,2,4,4,2,3,3,3,2
36.38121397,0.456312698,4,3,2,4,4,2,3,4,2,3,3,3,2
36.35786155,0.459635948,3,1,4,4,4,2,4,4,2,3,3,3,2
36.4254379,0.461828902,4,3,2,4,4,2,4,4,2,3,3,3,3
36.2679491,0.464272546,3,1,4,4,4,2,4,2,2,3,3,4,2
36.28263887,0.457146819,3,1,4,4,4,2,4,3,2,3,3,4,2
36.36627175,0.467009139,4,3,2,4,4,2,3,3,3,3,4,3,3
36.42415825,0.456961466,4,3,2,4,4,2,4,4,2,2,3,3,2
36.36442447,0.458306632,3,1,2,4,4,2,3,4,3,3,4,3,2
36.35615178,0.465343016,3,1,4,4,4,2,4,3,2,3,3,3,2
36.32740267,0.457470184,3,1,4,4,4,2,4,4,2,3,3,3,2
36.30031844,0.467149876,3,1,4,4,4,2,4,4,2,3,3,4,3
36.33004311,0.468874701,3,1,4,4,4,2,4,3,2,3,3,3,2
36.2674684,0.470351399,2,2,4,4,4,2,4,2,2,3,3,4,2
36.30026492,0.468869849,3,1,4,4,4,2,4,4,2,3,3,4,3
36.32870765,0.472082179,3,1,4,4,4,2,4,4,2,3,3,3,2
36.47478127,0.31702195,3,1,4,4,4,3,4,3,3,3,4,2,3
36.46368895,0.337831659,3,1,4,4,4,3,4,4,3,3,4,2,3
36.54717174,0.364016903,2,3,4,4,4,3,4,4,3,3,4,2,3
36.59396087,0.287665344,4,3,4,4,4,4,3,4,3,3,3,2,4
36.58065176,0.393175385,2,3,4,4,4,3,3,4,3,3,4,2,3
36.44822712,0.296837015,3,1,4,4,4,4,4,4,3,3,4,3,4
36.45754823,0.440047099,4,3,2,4,4,2,4,4,3,2,3,3,3
36.4468028,0.332601347,3,1,4,4,4,3,4,4,3,2,4,2,3
36.4398489,0.402798107,3,1,4,4,4,3,4,3,3,3,3,3,3
36.50325996,0.289322285,3,1,4,4,4,4,4,4,3,3,4,2,3
36.46744864,0.335715788,3,1,4,4,4,3,4,4,3,3,4,2,3
36.54695701,0.344115976,3,2,4,4,3,3,3,3,3,2,4,2,2
36.57081253,0.378153999,2,3,4,4,4,3,3,4,3,3,4,2,3
36.47320365,0.367758565,3,1,4,4,4,3,4,4,3,3,4,2,3
36.43253985,0.376357957,3,1,4,4,4,3,4,4,3,3,3,3,3
36.50003676,0.359507391,2,3,4,4,4,3,4,4,3,3,4,2,3
36.56303446,0.437119038,2,3,4,4,4,3,3,4,3,3,4,2,3
36.47686496,0.340972492,3,1,4,4,4,3,4,4,3,2,4,2,3
36.5537887,0.338912716,3,2,4,4,3,3,3,4,3,2,4,2,2
